Nodes,Edges,Density,Algorithm,ElapsedNS
16,120,0.5,PARALLEL_FLOYD_WARSHALL,318221
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112264009
16,120,0.5,PARALLEL_FLOYD_WARSHALL,287299
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292150
16,120,0.5,PARALLEL_FLOYD_WARSHALL,378032
16,120,0.5,PARALLEL_FLOYD_WARSHALL,123633420
16,120,0.5,PARALLEL_FLOYD_WARSHALL,109813813
16,120,0.5,PARALLEL_FLOYD_WARSHALL,114683354
16,120,0.5,PARALLEL_FLOYD_WARSHALL,181404983
16,120,0.5,PARALLEL_FLOYD_WARSHALL,148068
16,120,0.5,PARALLEL_FLOYD_WARSHALL,149298
16,120,0.5,PARALLEL_FLOYD_WARSHALL,152108
16,120,0.5,PARALLEL_FLOYD_WARSHALL,159272
16,120,0.5,PARALLEL_FLOYD_WARSHALL,146516
16,120,0.5,PARALLEL_FLOYD_WARSHALL,176406
16,120,0.5,PARALLEL_FLOYD_WARSHALL,203192
16,120,0.5,PARALLEL_FLOYD_WARSHALL,303635
16,120,0.5,PARALLEL_FLOYD_WARSHALL,2613039
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298393
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298994
16,120,0.5,PARALLEL_FLOYD_WARSHALL,97097235
16,120,0.5,PARALLEL_FLOYD_WARSHALL,451609
16,120,0.5,PARALLEL_FLOYD_WARSHALL,367736
16,120,0.5,PARALLEL_FLOYD_WARSHALL,291445
16,120,0.5,PARALLEL_FLOYD_WARSHALL,68476919
16,120,0.5,PARALLEL_FLOYD_WARSHALL,368647
16,120,0.5,PARALLEL_FLOYD_WARSHALL,105131672
16,120,0.5,PARALLEL_FLOYD_WARSHALL,144149
16,120,0.5,PARALLEL_FLOYD_WARSHALL,136778
16,120,0.5,PARALLEL_FLOYD_WARSHALL,154248
16,120,0.5,PARALLEL_FLOYD_WARSHALL,145468
16,120,0.5,PARALLEL_FLOYD_WARSHALL,289314
16,120,0.5,PARALLEL_FLOYD_WARSHALL,462209
16,120,0.5,PARALLEL_FLOYD_WARSHALL,276379
16,120,0.5,PARALLEL_FLOYD_WARSHALL,290634
16,120,0.5,PARALLEL_FLOYD_WARSHALL,351797
16,120,0.5,PARALLEL_FLOYD_WARSHALL,286777
16,120,0.5,PARALLEL_FLOYD_WARSHALL,311039
16,120,0.5,PARALLEL_FLOYD_WARSHALL,289847
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294792
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293254
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294933
16,120,0.5,PARALLEL_FLOYD_WARSHALL,274668
16,120,0.5,PARALLEL_FLOYD_WARSHALL,222762
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294947
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112184938
16,120,0.5,PARALLEL_FLOYD_WARSHALL,114895893
16,120,0.5,PARALLEL_FLOYD_WARSHALL,94543115
16,120,0.5,PARALLEL_FLOYD_WARSHALL,136423
16,120,0.5,PARALLEL_FLOYD_WARSHALL,143154
16,120,0.5,PARALLEL_FLOYD_WARSHALL,114327647
16,120,0.5,PARALLEL_FLOYD_WARSHALL,259921
16,120,0.5,PARALLEL_FLOYD_WARSHALL,287254
16,120,0.5,PARALLEL_FLOYD_WARSHALL,309969
16,120,0.5,PARALLEL_FLOYD_WARSHALL,111960109
16,120,0.5,PARALLEL_FLOYD_WARSHALL,172540
16,120,0.5,PARALLEL_FLOYD_WARSHALL,152412
16,120,0.5,PARALLEL_FLOYD_WARSHALL,172082
16,120,0.5,PARALLEL_FLOYD_WARSHALL,303083
16,120,0.5,PARALLEL_FLOYD_WARSHALL,105423505
16,120,0.5,PARALLEL_FLOYD_WARSHALL,310410
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112648583
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295422
16,120,0.5,PARALLEL_FLOYD_WARSHALL,277823
16,120,0.5,PARALLEL_FLOYD_WARSHALL,258744
16,120,0.5,PARALLEL_FLOYD_WARSHALL,258074
16,120,0.5,PARALLEL_FLOYD_WARSHALL,263713
16,120,0.5,PARALLEL_FLOYD_WARSHALL,289555
16,120,0.5,PARALLEL_FLOYD_WARSHALL,262458
16,120,0.5,PARALLEL_FLOYD_WARSHALL,282342
16,120,0.5,PARALLEL_FLOYD_WARSHALL,260660
16,120,0.5,PARALLEL_FLOYD_WARSHALL,278018
16,120,0.5,PARALLEL_FLOYD_WARSHALL,199109
16,120,0.5,PARALLEL_FLOYD_WARSHALL,177930
16,120,0.5,PARALLEL_FLOYD_WARSHALL,253477
16,120,0.5,PARALLEL_FLOYD_WARSHALL,173904
16,120,0.5,PARALLEL_FLOYD_WARSHALL,172287
16,120,0.5,PARALLEL_FLOYD_WARSHALL,290167
16,120,0.5,PARALLEL_FLOYD_WARSHALL,279089
16,120,0.5,PARALLEL_FLOYD_WARSHALL,279311
16,120,0.5,PARALLEL_FLOYD_WARSHALL,197618
16,120,0.5,PARALLEL_FLOYD_WARSHALL,162521
16,120,0.5,PARALLEL_FLOYD_WARSHALL,170720
16,120,0.5,PARALLEL_FLOYD_WARSHALL,158707
16,120,0.5,PARALLEL_FLOYD_WARSHALL,255520
16,120,0.5,PARALLEL_FLOYD_WARSHALL,224441
16,120,0.5,PARALLEL_FLOYD_WARSHALL,265322
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295327
16,120,0.5,PARALLEL_FLOYD_WARSHALL,309446
16,120,0.5,PARALLEL_FLOYD_WARSHALL,254893
16,120,0.5,PARALLEL_FLOYD_WARSHALL,309123
16,120,0.5,PARALLEL_FLOYD_WARSHALL,309320
16,120,0.5,PARALLEL_FLOYD_WARSHALL,260484
16,120,0.5,PARALLEL_FLOYD_WARSHALL,272290
16,120,0.5,PARALLEL_FLOYD_WARSHALL,281147
16,120,0.5,PARALLEL_FLOYD_WARSHALL,272415
16,120,0.5,PARALLEL_FLOYD_WARSHALL,300092
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298792
16,120,0.5,PARALLEL_FLOYD_WARSHALL,334996
16,120,0.5,PARALLEL_FLOYD_WARSHALL,111094402
16,120,0.5,PARALLEL_FLOYD_WARSHALL,300904
16,120,0.5,PARALLEL_FLOYD_WARSHALL,351360
16,120,0.5,PARALLEL_FLOYD_WARSHALL,315545
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298248
16,120,0.5,PARALLEL_FLOYD_WARSHALL,323635
16,120,0.5,PARALLEL_FLOYD_WARSHALL,329018
16,120,0.5,PARALLEL_FLOYD_WARSHALL,97227814
16,120,0.5,PARALLEL_FLOYD_WARSHALL,176148
16,120,0.5,PARALLEL_FLOYD_WARSHALL,236594
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298870
16,120,0.5,PARALLEL_FLOYD_WARSHALL,314649
16,120,0.5,PARALLEL_FLOYD_WARSHALL,333005
16,120,0.5,PARALLEL_FLOYD_WARSHALL,324969
16,120,0.5,PARALLEL_FLOYD_WARSHALL,287900
16,120,0.5,PARALLEL_FLOYD_WARSHALL,333074
16,120,0.5,PARALLEL_FLOYD_WARSHALL,392801
16,120,0.5,PARALLEL_FLOYD_WARSHALL,327708
16,120,0.5,PARALLEL_FLOYD_WARSHALL,304787
16,120,0.5,PARALLEL_FLOYD_WARSHALL,324363
16,120,0.5,PARALLEL_FLOYD_WARSHALL,340371
16,120,0.5,PARALLEL_FLOYD_WARSHALL,301870
16,120,0.5,PARALLEL_FLOYD_WARSHALL,234011
16,120,0.5,PARALLEL_FLOYD_WARSHALL,187029
16,120,0.5,PARALLEL_FLOYD_WARSHALL,312147
16,120,0.5,PARALLEL_FLOYD_WARSHALL,212332787
16,120,0.5,PARALLEL_FLOYD_WARSHALL,153286
16,120,0.5,PARALLEL_FLOYD_WARSHALL,164426
16,120,0.5,PARALLEL_FLOYD_WARSHALL,186408
16,120,0.5,PARALLEL_FLOYD_WARSHALL,367404
16,120,0.5,PARALLEL_FLOYD_WARSHALL,327635
16,120,0.5,PARALLEL_FLOYD_WARSHALL,329063
16,120,0.5,PARALLEL_FLOYD_WARSHALL,465718
16,120,0.5,PARALLEL_FLOYD_WARSHALL,391710
16,120,0.5,PARALLEL_FLOYD_WARSHALL,342084
16,120,0.5,PARALLEL_FLOYD_WARSHALL,346710
16,120,0.5,PARALLEL_FLOYD_WARSHALL,7559466
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112249355
16,120,0.5,PARALLEL_FLOYD_WARSHALL,144509
16,120,0.5,PARALLEL_FLOYD_WARSHALL,166429
16,120,0.5,PARALLEL_FLOYD_WARSHALL,171834
16,120,0.5,PARALLEL_FLOYD_WARSHALL,230390
16,120,0.5,PARALLEL_FLOYD_WARSHALL,213879
16,120,0.5,PARALLEL_FLOYD_WARSHALL,300214
16,120,0.5,PARALLEL_FLOYD_WARSHALL,320298
16,120,0.5,PARALLEL_FLOYD_WARSHALL,381326
16,120,0.5,PARALLEL_FLOYD_WARSHALL,4514036
16,120,0.5,PARALLEL_FLOYD_WARSHALL,315218
16,120,0.5,PARALLEL_FLOYD_WARSHALL,326996
16,120,0.5,PARALLEL_FLOYD_WARSHALL,895257
16,120,0.5,PARALLEL_FLOYD_WARSHALL,291734
16,120,0.5,PARALLEL_FLOYD_WARSHALL,317474
16,120,0.5,PARALLEL_FLOYD_WARSHALL,314855
16,120,0.5,PARALLEL_FLOYD_WARSHALL,3167143
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112796821
16,120,0.5,PARALLEL_FLOYD_WARSHALL,140168
16,120,0.5,PARALLEL_FLOYD_WARSHALL,187317
16,120,0.5,PARALLEL_FLOYD_WARSHALL,147526
16,120,0.5,PARALLEL_FLOYD_WARSHALL,207326
16,120,0.5,PARALLEL_FLOYD_WARSHALL,189523
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295171
16,120,0.5,PARALLEL_FLOYD_WARSHALL,301246
16,120,0.5,PARALLEL_FLOYD_WARSHALL,111065742
16,120,0.5,PARALLEL_FLOYD_WARSHALL,331301
16,120,0.5,PARALLEL_FLOYD_WARSHALL,374080
16,120,0.5,PARALLEL_FLOYD_WARSHALL,373214
16,120,0.5,PARALLEL_FLOYD_WARSHALL,330300
16,120,0.5,PARALLEL_FLOYD_WARSHALL,365888
16,120,0.5,PARALLEL_FLOYD_WARSHALL,311365
16,120,0.5,PARALLEL_FLOYD_WARSHALL,333082
16,120,0.5,PARALLEL_FLOYD_WARSHALL,103297806
16,120,0.5,PARALLEL_FLOYD_WARSHALL,305989
16,120,0.5,PARALLEL_FLOYD_WARSHALL,319765
16,120,0.5,PARALLEL_FLOYD_WARSHALL,326938
16,120,0.5,PARALLEL_FLOYD_WARSHALL,323085
16,120,0.5,PARALLEL_FLOYD_WARSHALL,73299081
16,120,0.5,PARALLEL_FLOYD_WARSHALL,99779427
16,120,0.5,PARALLEL_FLOYD_WARSHALL,144677
16,120,0.5,PARALLEL_FLOYD_WARSHALL,153089
16,120,0.5,PARALLEL_FLOYD_WARSHALL,162818
16,120,0.5,PARALLEL_FLOYD_WARSHALL,172985
16,120,0.5,PARALLEL_FLOYD_WARSHALL,311192
16,120,0.5,PARALLEL_FLOYD_WARSHALL,236119
16,120,0.5,PARALLEL_FLOYD_WARSHALL,238722
16,120,0.5,PARALLEL_FLOYD_WARSHALL,305283
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293093
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292308
16,120,0.5,PARALLEL_FLOYD_WARSHALL,324417
16,120,0.5,PARALLEL_FLOYD_WARSHALL,318419
16,120,0.5,PARALLEL_FLOYD_WARSHALL,14264926
16,144,0.6,PARALLEL_FLOYD_WARSHALL,331218
16,144,0.6,PARALLEL_FLOYD_WARSHALL,381828
16,144,0.6,PARALLEL_FLOYD_WARSHALL,406133
16,144,0.6,PARALLEL_FLOYD_WARSHALL,348194
16,144,0.6,PARALLEL_FLOYD_WARSHALL,303212
16,144,0.6,PARALLEL_FLOYD_WARSHALL,1538351
16,144,0.6,PARALLEL_FLOYD_WARSHALL,311763
16,144,0.6,PARALLEL_FLOYD_WARSHALL,333776
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299833
16,144,0.6,PARALLEL_FLOYD_WARSHALL,378173
16,144,0.6,PARALLEL_FLOYD_WARSHALL,309312
16,144,0.6,PARALLEL_FLOYD_WARSHALL,108551821
16,144,0.6,PARALLEL_FLOYD_WARSHALL,310679
16,144,0.6,PARALLEL_FLOYD_WARSHALL,309533
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296317
16,144,0.6,PARALLEL_FLOYD_WARSHALL,350573
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294042
16,144,0.6,PARALLEL_FLOYD_WARSHALL,332051
16,144,0.6,PARALLEL_FLOYD_WARSHALL,293307
16,144,0.6,PARALLEL_FLOYD_WARSHALL,297498
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294601
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292062
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299219
16,144,0.6,PARALLEL_FLOYD_WARSHALL,281515
16,144,0.6,PARALLEL_FLOYD_WARSHALL,108644613
16,144,0.6,PARALLEL_FLOYD_WARSHALL,176893
16,144,0.6,PARALLEL_FLOYD_WARSHALL,149742
16,144,0.6,PARALLEL_FLOYD_WARSHALL,9147588
16,144,0.6,PARALLEL_FLOYD_WARSHALL,196862
16,144,0.6,PARALLEL_FLOYD_WARSHALL,513462
16,144,0.6,PARALLEL_FLOYD_WARSHALL,347081
16,144,0.6,PARALLEL_FLOYD_WARSHALL,284206
16,144,0.6,PARALLEL_FLOYD_WARSHALL,403287
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299792
16,144,0.6,PARALLEL_FLOYD_WARSHALL,198686565
16,144,0.6,PARALLEL_FLOYD_WARSHALL,28956554
16,144,0.6,PARALLEL_FLOYD_WARSHALL,143202
16,144,0.6,PARALLEL_FLOYD_WARSHALL,144326
16,144,0.6,PARALLEL_FLOYD_WARSHALL,65526396
16,144,0.6,PARALLEL_FLOYD_WARSHALL,263004
16,144,0.6,PARALLEL_FLOYD_WARSHALL,287655
16,144,0.6,PARALLEL_FLOYD_WARSHALL,293901
16,144,0.6,PARALLEL_FLOYD_WARSHALL,300027
16,144,0.6,PARALLEL_FLOYD_WARSHALL,73233213
16,144,0.6,PARALLEL_FLOYD_WARSHALL,290486
16,144,0.6,PARALLEL_FLOYD_WARSHALL,286483
16,144,0.6,PARALLEL_FLOYD_WARSHALL,279361
16,144,0.6,PARALLEL_FLOYD_WARSHALL,33788179
16,144,0.6,PARALLEL_FLOYD_WARSHALL,4699087
16,144,0.6,PARALLEL_FLOYD_WARSHALL,235903
16,144,0.6,PARALLEL_FLOYD_WARSHALL,211111
16,144,0.6,PARALLEL_FLOYD_WARSHALL,87286236
16,144,0.6,PARALLEL_FLOYD_WARSHALL,353038
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294704
16,144,0.6,PARALLEL_FLOYD_WARSHALL,330118
16,144,0.6,PARALLEL_FLOYD_WARSHALL,468691
16,144,0.6,PARALLEL_FLOYD_WARSHALL,225709
16,144,0.6,PARALLEL_FLOYD_WARSHALL,411250
16,144,0.6,PARALLEL_FLOYD_WARSHALL,282002
16,144,0.6,PARALLEL_FLOYD_WARSHALL,407945
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296274
16,144,0.6,PARALLEL_FLOYD_WARSHALL,269577
16,144,0.6,PARALLEL_FLOYD_WARSHALL,411701
16,144,0.6,PARALLEL_FLOYD_WARSHALL,99773144
16,144,0.6,PARALLEL_FLOYD_WARSHALL,13110261
16,144,0.6,PARALLEL_FLOYD_WARSHALL,147811
16,144,0.6,PARALLEL_FLOYD_WARSHALL,138732
16,144,0.6,PARALLEL_FLOYD_WARSHALL,132120
16,144,0.6,PARALLEL_FLOYD_WARSHALL,168196
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296821
16,144,0.6,PARALLEL_FLOYD_WARSHALL,293358
16,144,0.6,PARALLEL_FLOYD_WARSHALL,338719
16,144,0.6,PARALLEL_FLOYD_WARSHALL,112961302
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299279
16,144,0.6,PARALLEL_FLOYD_WARSHALL,415629
16,144,0.6,PARALLEL_FLOYD_WARSHALL,533312
16,144,0.6,PARALLEL_FLOYD_WARSHALL,9376976
16,144,0.6,PARALLEL_FLOYD_WARSHALL,511977
16,144,0.6,PARALLEL_FLOYD_WARSHALL,400218
16,144,0.6,PARALLEL_FLOYD_WARSHALL,284930
16,144,0.6,PARALLEL_FLOYD_WARSHALL,313486
16,144,0.6,PARALLEL_FLOYD_WARSHALL,414394
16,144,0.6,PARALLEL_FLOYD_WARSHALL,490791
16,144,0.6,PARALLEL_FLOYD_WARSHALL,402428
16,144,0.6,PARALLEL_FLOYD_WARSHALL,290984
16,144,0.6,PARALLEL_FLOYD_WARSHALL,311735
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299250
16,144,0.6,PARALLEL_FLOYD_WARSHALL,355374
16,144,0.6,PARALLEL_FLOYD_WARSHALL,313505
16,144,0.6,PARALLEL_FLOYD_WARSHALL,298021
16,144,0.6,PARALLEL_FLOYD_WARSHALL,324932
16,144,0.6,PARALLEL_FLOYD_WARSHALL,315153
16,144,0.6,PARALLEL_FLOYD_WARSHALL,79090534
16,144,0.6,PARALLEL_FLOYD_WARSHALL,301962
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296709
16,144,0.6,PARALLEL_FLOYD_WARSHALL,301830
16,144,0.6,PARALLEL_FLOYD_WARSHALL,287831
16,144,0.6,PARALLEL_FLOYD_WARSHALL,293298
16,144,0.6,PARALLEL_FLOYD_WARSHALL,288188
16,144,0.6,PARALLEL_FLOYD_WARSHALL,279278
16,144,0.6,PARALLEL_FLOYD_WARSHALL,87577420
16,144,0.6,PARALLEL_FLOYD_WARSHALL,295551
16,144,0.6,PARALLEL_FLOYD_WARSHALL,229060
16,144,0.6,PARALLEL_FLOYD_WARSHALL,298893
16,144,0.6,PARALLEL_FLOYD_WARSHALL,581026
16,144,0.6,PARALLEL_FLOYD_WARSHALL,74880859
16,144,0.6,PARALLEL_FLOYD_WARSHALL,309432
16,144,0.6,PARALLEL_FLOYD_WARSHALL,1330230
16,144,0.6,PARALLEL_FLOYD_WARSHALL,327421
16,144,0.6,PARALLEL_FLOYD_WARSHALL,290167
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292292
16,144,0.6,PARALLEL_FLOYD_WARSHALL,285006
16,144,0.6,PARALLEL_FLOYD_WARSHALL,9883278
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296896
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292655
16,144,0.6,PARALLEL_FLOYD_WARSHALL,337347
16,144,0.6,PARALLEL_FLOYD_WARSHALL,352358
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299652
16,144,0.6,PARALLEL_FLOYD_WARSHALL,287868
16,144,0.6,PARALLEL_FLOYD_WARSHALL,276133
16,144,0.6,PARALLEL_FLOYD_WARSHALL,359759
16,144,0.6,PARALLEL_FLOYD_WARSHALL,1463465
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299408
16,144,0.6,PARALLEL_FLOYD_WARSHALL,295222
16,144,0.6,PARALLEL_FLOYD_WARSHALL,335741
16,144,0.6,PARALLEL_FLOYD_WARSHALL,295206
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299217
16,144,0.6,PARALLEL_FLOYD_WARSHALL,103064411
16,144,0.6,PARALLEL_FLOYD_WARSHALL,165703
16,144,0.6,PARALLEL_FLOYD_WARSHALL,175988
16,144,0.6,PARALLEL_FLOYD_WARSHALL,3162125
16,144,0.6,PARALLEL_FLOYD_WARSHALL,102449140
16,144,0.6,PARALLEL_FLOYD_WARSHALL,297310
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296591
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294658
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292675
16,144,0.6,PARALLEL_FLOYD_WARSHALL,6015095
16,144,0.6,PARALLEL_FLOYD_WARSHALL,313507
16,144,0.6,PARALLEL_FLOYD_WARSHALL,308683
16,144,0.6,PARALLEL_FLOYD_WARSHALL,288371
16,144,0.6,PARALLEL_FLOYD_WARSHALL,279970
16,144,0.6,PARALLEL_FLOYD_WARSHALL,298420
16,144,0.6,PARALLEL_FLOYD_WARSHALL,365549
16,144,0.6,PARALLEL_FLOYD_WARSHALL,303747
16,144,0.6,PARALLEL_FLOYD_WARSHALL,298615
16,144,0.6,PARALLEL_FLOYD_WARSHALL,367818
16,144,0.6,PARALLEL_FLOYD_WARSHALL,108095406
16,144,0.6,PARALLEL_FLOYD_WARSHALL,297758
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292083
16,144,0.6,PARALLEL_FLOYD_WARSHALL,323211
16,144,0.6,PARALLEL_FLOYD_WARSHALL,51992484
16,144,0.6,PARALLEL_FLOYD_WARSHALL,290498
16,144,0.6,PARALLEL_FLOYD_WARSHALL,42652598
16,144,0.6,PARALLEL_FLOYD_WARSHALL,291612
16,144,0.6,PARALLEL_FLOYD_WARSHALL,302147
16,144,0.6,PARALLEL_FLOYD_WARSHALL,1258896
16,144,0.6,PARALLEL_FLOYD_WARSHALL,289713
16,144,0.6,PARALLEL_FLOYD_WARSHALL,299341
16,144,0.6,PARALLEL_FLOYD_WARSHALL,290373
16,144,0.6,PARALLEL_FLOYD_WARSHALL,392598
16,144,0.6,PARALLEL_FLOYD_WARSHALL,289261
16,144,0.6,PARALLEL_FLOYD_WARSHALL,321179
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292048
16,144,0.6,PARALLEL_FLOYD_WARSHALL,262718
16,144,0.6,PARALLEL_FLOYD_WARSHALL,255077
16,144,0.6,PARALLEL_FLOYD_WARSHALL,250557
16,144,0.6,PARALLEL_FLOYD_WARSHALL,249212
16,144,0.6,PARALLEL_FLOYD_WARSHALL,1180246
16,144,0.6,PARALLEL_FLOYD_WARSHALL,290052
16,144,0.6,PARALLEL_FLOYD_WARSHALL,291119
16,144,0.6,PARALLEL_FLOYD_WARSHALL,274580
16,144,0.6,PARALLEL_FLOYD_WARSHALL,309394
16,144,0.6,PARALLEL_FLOYD_WARSHALL,251896
16,144,0.6,PARALLEL_FLOYD_WARSHALL,12501756
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294083
16,144,0.6,PARALLEL_FLOYD_WARSHALL,283456
16,144,0.6,PARALLEL_FLOYD_WARSHALL,51569893
16,144,0.6,PARALLEL_FLOYD_WARSHALL,318232
16,144,0.6,PARALLEL_FLOYD_WARSHALL,280933
16,144,0.6,PARALLEL_FLOYD_WARSHALL,396247
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294560
16,144,0.6,PARALLEL_FLOYD_WARSHALL,295326
16,144,0.6,PARALLEL_FLOYD_WARSHALL,354956
16,144,0.6,PARALLEL_FLOYD_WARSHALL,296840
16,144,0.6,PARALLEL_FLOYD_WARSHALL,297642
16,144,0.6,PARALLEL_FLOYD_WARSHALL,292277
16,144,0.6,PARALLEL_FLOYD_WARSHALL,282801
16,144,0.6,PARALLEL_FLOYD_WARSHALL,213183
16,144,0.6,PARALLEL_FLOYD_WARSHALL,331579
16,144,0.6,PARALLEL_FLOYD_WARSHALL,294524
16,144,0.6,PARALLEL_FLOYD_WARSHALL,277204
16,144,0.6,PARALLEL_FLOYD_WARSHALL,293408
16,144,0.6,PARALLEL_FLOYD_WARSHALL,112529419
16,144,0.6,PARALLEL_FLOYD_WARSHALL,300058
16,144,0.6,PARALLEL_FLOYD_WARSHALL,330156
16,144,0.6,PARALLEL_FLOYD_WARSHALL,326809
16,144,0.6,PARALLEL_FLOYD_WARSHALL,329217
16,144,0.6,PARALLEL_FLOYD_WARSHALL,306447
16,144,0.6,PARALLEL_FLOYD_WARSHALL,443130
16,144,0.6,PARALLEL_FLOYD_WARSHALL,324935
